gene_symbol,T8.M.Sp#1,T8.M.Sp#2,T8.M.Sp#3
Rapgef3os2,0,0,0
Rapgef4,326,699,353
Rapgef4os1,0,4,2
Rapgef4os2,30,33,18
Rapgef4os3,5,18,8
Rapgef5,2,4,2
Rapgef6,2024,4498,2074
Rapgefl1,0,3,1
Raph1,44,65,18
Rapsn,2,5,0
Rara,53,55,10
Rarb,0,2,0
Rarg,53,112,42
Rarres1,0,0,0
Rarres2,0,0,0
Rars,255,550,211
Rars2,159,344,149
Rasa1,165,326,143
Rasa2,312,793,338
Rasa3,973,1917,699
Rasa4,26,26,4
Rasal1,39,84,20
Rasal2,6,0,0
Rasal3,1498,3067,1073
Rasd1,0,0,1
Rasd2,0,0,0
Rasef,0,0,0
Rasgef1a,5,22,14
Rasgef1b,2,18,8
Rasgef1c,0,1,3
Rasgrf1,0,4,0
Rasgrf2,34,41,29
Rasgrp1,491,856,485
Rasgrp2,261,564,290
Rasgrp3,0,0,0
Rasgrp4,1,4,1
Rasip1,7,0,1
Rasl10a,0,0,0
Rasl10b,0,0,0
Rasl11a,0,6,0
Rasl11b,3,22,5
Rasl12,0,13,0
Rasl2-9,0,0,0
Rassf1,122,241,126
Rassf10,0,0,0
Rassf2,381,886,387
Rassf3,8,17,14
Rassf4,2,1,0
Rassf5,1565,3264,1383
Rassf6,0,0,0
Rassf7,61,108,48
Rassf8,0,0,0
Rassf9,0,0,0
Raver1,250,527,228
Raver2,31,54,30
Rax,0,0,0
Raxos1,0,0,0
Rb1,30,63,38
Rb1cc1,197,479,201
Rbak,37,72,29
Rbakdn,0,0,0
Rbbp4,390,834,423
Rbbp5,123,375,85
Rbbp6,244,534,287
Rbbp7,808,1430,670
Rbbp8,24,94,42
Rbbp8nl,0,0,0
Rbbp9,51,96,14
Rbck1,812,1574,611
Rbfa,247,375,173
Rbfox1,0,0,0
Rbfox2,0,0,0
Rbfox3,0,0,2
Rbks,18,57,23
Rbl1,86,273,97
Rbl2,319,788,326
Rbm10,150,375,112
Rbm11,0,0,0
Rbm12,83,138,66
Rbm12b1,15,62,32
Rbm12b2,67,101,49
Rbm14,71,176,82
Rbm15,92,218,79
Rbm15b,42,154,94
Rbm17,86,185,84
Rbm18,208,438,156
Rbm19,97,224,72
Rbm20,4,14,7
Rbm22,78,148,77
Rbm24,0,3,0
Rbm25,1075,2424,1133
Rbm26,302,563,266
Rbm27,183,373,173
Rbm28,184,416,197
Rbm3,621,1250,516
Rbm3-ps,2,1,1
Rbm31y,0,0,0
Rbm33,122,361,184
Rbm34,104,225,103
Rbm38,512,1080,421
Rbm39,1748,4216,1860
Rbm3os,7,9,4
Rbm4,67,116,78
Rbm41,47,87,56
Rbm42,0,2,0
Rbm43,128,313,117
Rbm44,4,23,2
Rbm45,13,27,9
Rbm46,0,2,0
Rbm46os,0,0,0
Rbm47,3,4,3
Rbm48,143,190,107
Rbm4b,446,989,425
Rbm5,866,2233,962
Rbm6,385,997,429
Rbm6-ps1,5,16,1
Rbm6-ps2,0,0,0
Rbm7,741,1482,558
Rbm8a,192,286,155
Rbm8a2,0,0,0
Rbms1,211,411,191
Rbms2,19,110,32
Rbms3,0,1,0
Rbmx,290,541,258
Rbmx2,40,50,33
Rbmx2-ps,0,0,0
Rbmxl1,81,84,32
Rbmxl2,0,0,0
Rbmy,0,0,0
Rbp1,0,0,0
Rbp2,0,0,0
Rbp3,0,3,0
Rbp4,0,0,0
Rbp7,0,0,0
Rbpj,49,97,44
Rbpjl,0,0,0
Rbpms,0,5,0
Rbpms2,1,1,0
Rbpsuh-ps1,0,0,0
Rbpsuh-rs3,0,0,1
Rbsn,71,159,83
Rbx1,172,274,146
Rbx1-ps,5,1,0
Rc3h1,502,1041,414
Rc3h2,245,563,297
Rcan1,0,2,9
Rcan2,0,0,0
Rcan3,64,141,51
Rcbtb1,183,390,189
Rcbtb2,217,327,173
Rcc1,65,126,68
Rcc1l,16,28,15
Rcc2,93,214,103
Rccd1,74,180,69
Rce1,113,233,80
Rchy1,334,681,268
Rcl1,254,408,226
Rcn1,102,222,71
Rcn2,225,431,111
Rcn3,190,290,94
Rcor1,112,287,152
Rcor2,0,0,1
Rcor3,62,178,47
Rcsd1,713,1575,653
Rcvrn,0,0,0
Rd3,4,0,9
Rd3l,0,0,0
Rdh1,4,0,3
Rdh10,5,29,7
Rdh11,77,169,43
Rdh12,8,20,13
Rdh13,89,230,56
Rdh14,50,64,40
Rdh16,0,0,1
Rdh16f1,0,0,0
Rdh16f2,0,0,0
Rdh18-ps,0,0,0
Rdh19,0,0,0
Rdh5,28,74,21
Rdh7,0,0,0
Rdh8,0,0,0
Rdh9,0,0,2
Rdm1,68,111,49
Rdx,473,1229,517
Rec114,5,6,1
Rec8,0,0,0
Reck,128,230,71
Recql,225,391,156
Recql4,6,2,10
Recql5,119,213,72
Recql5os1,4,8,7
Redrum,0,0,0
Reep1,0,4,3
Reep2,7,3,0
Reep3,52,98,36
Reep4,129,260,99
Reep5,257,489,202
Reep6,0,0,0
Reg1,0,0,0
Reg2,1,0,0
Reg3a,0,0,0
Reg3b,0,0,0
Reg3d,0,0,0
Reg3g,0,0,0
Reg4,0,0,0
Rel,231,445,214
Rela,236,469,190
Relb,134,346,127
Rell1,24,75,8
Rell2,4,4,0
Reln,0,1,0
Relt,182,262,107
Rem1,0,0,0
Rem2,0,0,1
Ren1,0,0,0
Renbp,1,18,3
Rep15,0,0,0
Repin1,8,20,5
Reps1,56,118,43
Reps2,1,0,0
Rer1,637,1135,485
Rere,93,291,121
Rerg,0,0,0
Rergl,0,0,0
Resp18,0,0,0
Rest,195,234,153
Ret,2,1,0
Retn,0,0,0
Retnla,0,0,0
Retnlb,0,0,0
Retnlg,0,0,0
Retreg1,137,176,107
Retreg2,44,110,60
Retreg3,100,141,70
Retsat,30,55,6
Rev1,27,44,21
Rev3l,212,507,252
Rex1bd,103,167,67
Rex2,2,0,0
Rexo1,94,182,77
Rexo2,187,283,158
Rexo4,161,488,172
Rexo5,72,211,83
Rfc1,179,443,248
Rfc2,199,394,182
Rfc3,30,120,71
Rfc4,77,150,78
Rfc5,92,169,106
Rfesd,77,161,60
Rffl,99,136,51
Rfk,91,76,51
Rflna,14,23,6
Rflnb,122,160,127
Rfng,32,71,17
Rfpl4,0,0,0
Rfpl4b,0,0,0
Rft1,45,108,47
Rftn1,81,129,82
Rftn2,30,36,27
Rfwd2,43,171,128
Rfwd3,111,152,79
Rfx1,77,240,88
Rfx2,13,37,15
Rfx3,150,224,117
Rfx4,0,0,2
Rfx5,17,25,9
Rfx6,0,0,0
Rfx7,178,473,201
Rfx8,0,0,0
Rfxank,90,172,62
Rfxap,9,27,9
Rgcc,581,796,361
Rgl1,2,2,1
Rgl2,130,247,75
Rgl3,0,0,0
Rgma,0,0,0
Rgmb,16,3,15
Rgn,0,0,0
Rgp1,58,117,48
Rgr,0,0,0
Rgs1,12,48,7
Rgs10,504,701,343
Rgs11,122,219,151
Rgs12,8,11,6
Rgs13,0,0,0
Rgs14,370,757,291
Rgs16,8,7,11
Rgs17,0,0,1
Rgs18,1,0,0
Rgs19,567,784,435
Rgs2,34,55,9
Rgs20,0,1,0
Rgs21,0,0,0
Rgs22,0,0,0
Rgs3,150,430,157
Rgs4,0,0,0
Rgs5,0,0,0
Rgs6,0,0,0
Rgs7,0,0,0
Rgs7bp,1,0,0
Rgs8,0,0,0
Rgs9,0,0,0
Rgs9bp,0,1,0
Rgsl1,8,0,0
Rhag,0,0,0
Rhbdd1,131,174,81
Rhbdd2,78,202,80
Rhbdd3,19,44,34
Rhbdf1,0,3,0
Rhbdf2,40,105,31
Rhbdl1,0,0,0
Rhbdl2,0,0,0
Rhbdl3,0,1,4
Rhbg,0,0,0
Rhcg,0,0,0
Rhd,1,9,1
Rheb,222,398,206
Rhebl1,69,138,72
Rhno1,85,195,75
Rho,0,0,0
Rhoa,714,1507,699
Rhoay-ps1,0,0,0
Rhoay-ps2,0,0,0
Rhoay-ps3,0,0,0
Rhob,0,0,2
Rhobtb1,0,0,1
Rhobtb2,58,102,44
Rhobtb3,6,0,0
Rhoc,1,9,2
Rhod,0,0,3
Rhof,337,695,272
Rhog,396,747,267
Rhoh,1086,2210,998
Rhoj,0,0,0
Rhoq,16,44,38
Rhot1,105,182,83
Rhot2,47,127,63
Rhou,0,0,0
Rhov,0,0,0
Rhox1,0,0,0
Rhox10,0,1,0
Rhox11,0,0,0
Rhox11-ps1,0,0,0
Rhox11-ps2,0,0,0
Rhox11-ps3,0,0,0
Rhox12,0,0,0
Rhox13,0,0,0
Rhox2-ps,0,0,0
Rhox2a,0,0,0
Rhox2b,0,0,0
Rhox2c,0,0,0
Rhox2d,0,0,0
Rhox2e,0,0,0
Rhox2f,0,0,0
Rhox2g,0,0,0
Rhox2h,0,0,0
Rhox3a,0,0,0
Rhox3a2,0,0,0
Rhox3b-ps,0,0,0
Rhox3c,0,0,0
Rhox3d-ps,0,0,0
Rhox3e,0,0,0
Rhox3f,0,0,0
Rhox3g,0,0,0
Rhox3h,0,0,0
Rhox4a,0,0,0
Rhox4a2,0,0,0
Rhox4b,0,0,0
Rhox4c,0,0,0
Rhox4d,0,0,0
Rhox4e,0,0,0
Rhox4f,0,0,0
Rhox4g,0,0,0
Rhox5,0,0,0
Rhox6,0,0,0
Rhox7-ps1,0,1,0
Rhox7-ps2,0,0,0
Rhox7a,0,0,0
Rhox7b,0,0,0
Rhox8,0,0,0
Rhox9,0,0,0
Rhpn1,0,0,0
Rhpn2,4,5,1
Rian,0,0,3
Ribc1,0,9,14
Ribc2,0,0,0
Ric1,103,154,61
Ric3,0,0,0
Ric8a,471,922,372
Ric8b,34,124,48
Rictor,347,796,453
Rida,58,105,32
Rif1,347,792,372
Riiad1,0,1,2
Rilp,0,0,0
Rilpl1,0,6,2
Rilpl2,119,318,118
Rimbp2,0,0,0
Rimbp3,0,0,0
Rimkla,0,0,0
Rimklb,0,0,0
Rims1,0,0,0
Rims2,0,2,0
Rims3,5,13,17
Rims4,0,0,0
Rin1,0,0,1
Rin2,0,0,7
Rin3,118,159,87
Ring1,4,9,3
Rinl,807,1505,645
Rint1,121,248,129
Riok1,306,528,264
Riok3,368,946,319
Riox1,13,6,5
Riox2,241,582,237
Ripk1,63,142,64
Ripk2,14,49,22
Ripk3,134,348,97
Ripk4,0,0,2
Ripor1,57,92,30
Ripor2,1730,4176,1651
Ripor3,1,1,1
Ripply1,0,0,0
Ripply2,0,0,0
Ripply3,0,0,0
Rit1,77,143,64
Rit2,0,0,0
Rita1,11,51,10
Rlbp1,0,0,0
Rlf,106,345,113
Rlim,678,1406,654
Rln1,0,0,0
Rln3,8,4,4
Rmdn1,77,150,60
Rmdn2,14,15,3
Rmdn3,93,151,48
Rmi1,65,146,57
Rmi2,10,15,10
Rmnd1,140,260,104
Rmnd5a,185,371,200
Rmnd5b,377,751,328
Rmrp,0,0,0
RMST_1,0,2,0
Rn7s1,0,0,0
Rn7s2,0,0,0
Rn7s6,0,0,0
Rn7sk,2,1,0
Rnase1,0,0,0
Rnase10,0,0,0
Rnase11,0,0,0
Rnase12,0,0,0
Rnase13,0,0,0
Rnase2a,0,0,0
Rnase2b,0,0,0
Rnase4,11,0,2
Rnase6,10,19,5
Rnase9,0,0,0
Rnaseh1,143,207,96
Rnaseh2a,104,171,96
Rnaseh2b,96,163,92
Rnaseh2c,75,128,55
Rnasek,9,13,1
Rnasel,203,299,165
Rnaset2a,21,36,20
Rnaset2b,24,24,12
Rncr4,0,0,0
Rnd1,1,0,0
Rnd2,0,2,0
Rnd3,0,0,0
Rnf10,59,136,68
Rnf103,20,80,32
Rnf11,14,31,10
Rnf111,185,305,184
Rnf112,0,0,0
Rnf113a1,42,57,38
Rnf113a2,73,157,72
Rnf114,869,1651,743
Rnf115,57,135,68
Rnf121,92,173,95
Rnf122,38,90,53
Rnf123,282,646,286
Rnf125,189,344,87
Rnf126,3,9,3
Rnf128,9,0,0
Rnf13,250,582,252
Rnf130,10,8,9
Rnf133,0,0,0
Rnf135,36,72,28
Rnf138,535,896,435
Rnf138rt1,0,0,0
Rnf139,113,189,86
Rnf14,227,605,275
Rnf141,58,79,19
Rnf144a,72,108,77
Rnf144b,0,0,1
Rnf145,361,638,331
Rnf146,72,188,61
Rnf148,0,0,0
Rnf149,13,43,39
Rnf150,3,2,0
Rnf151,0,0,1
Rnf152,0,0,0
Rnf157,9,22,8
Rnf165,0,0,3
Rnf166,169,298,103
Rnf167,1249,2221,980
Rnf168,41,50,35
Rnf169,86,137,75
Rnf17,0,0,3
Rnf170,27,75,19
Rnf170-ps,3,0,0
Rnf180,0,0,1
Rnf181,348,744,275
Rnf182,0,0,0
Rnf183,0,2,0
Rnf185,67,182,56
Rnf186,0,0,0
Rnf187,41,128,73
Rnf19a,136,550,197
Rnf19b,21,24,11
Rnf2,363,757,268
Rnf20,301,634,277
Rnf207,0,0,0
Rnf208,0,0,0
Rnf212,0,0,0
Rnf212b,0,0,0
Rnf213,673,1396,877
Rnf214,61,183,61
Rnf215,4,14,10
Rnf216,13,70,10
Rnf217,0,0,0
Rnf219,138,229,83
Rnf220,75,131,61
Rnf222,0,0,0
Rnf223,0,0,0
Rnf224,0,0,0
Rnf225,0,0,1
Rnf24,2,9,10
Rnf25,39,100,50
Rnf26,10,6,4
Rnf31,206,442,190
Rnf32,24,40,18
Rnf34,244,407,215
Rnf38,199,327,181
Rnf39,0,0,0
Rnf4,463,782,355
Rnf40,155,407,147
Rnf41,73,198,67
Rnf43,21,59,27
Rnf44,60,164,61
Rnf5,102,244,100
Rnf6,246,543,255
Rnf7,168,294,107
Rnf8,39,53,32
Rnft1,218,449,178
Rnft2,1,0,0
Rngtt,287,579,264
Rnh1,275,532,187
Rnls,16,18,15
Rnmt,204,501,224
Rnpc3,204,322,187
Rnpep,164,398,143
Rnpepl1,104,229,78
Rnps1,86,223,110
Rnu11,0,0,0
Rnu12,0,0,0
Rnu1a1,0,0,0
Rnu1b1,0,0,0
Rnu1b2,0,0,0
Rnu1b6,0,0,0
Rnu2-10,0,1,0
Rnu3a,0,0,0
Rnu3b1,0,0,0
Rnu3b2,0,0,0
Rnu3b3,0,0,0
Rnu3b4,1,0,0
Rnu5g,0,0,0
Rnu6,0,0,0
Rnu6-ps2,0,0,0
Rnu7,0,0,0
Rnu73b,2,1,0
Rny1,0,0,0
Rny3,0,0,0
Robo1,0,0,0
Robo2,1,1,0
Robo3,0,0,0
Robo4,0,0,0
Rock1,522,913,398
Rock2,167,254,163
Rogdi,26,31,24
Rom1,12,47,27
Romo1,51,45,24
Ropn1,0,0,0
Ropn1l,3,0,0
Ror1,0,0,0
Ror2,0,0,0
Rora,52,227,66
Rorb,0,0,0
Rorc,0,4,0
Ros1,0,1,1
Rp1,0,2,0
Rp1l1,0,0,0
Rp2,67,203,81
Rp31-ps19,0,0,0
Rp9,81,90,38
Rpa1,696,1201,592
Rpa2,239,514,194
Rpa3,92,107,62
Rpain,63,208,85
Rpap1,141,281,132
Rpap2,132,236,111
Rpap3,57,175,39
Rpap3-ps1,0,0,0
Rpap3-ps2,0,0,0
Rpe,242,502,220
Rpe65,0,0,0
Rpf1,260,551,227
Rpf2,158,250,148
Rpgr,16,23,11
Rpgrip1,222,339,188
Rpgrip1l,3,4,8
Rph3a,0,0,0
Rph3al,13,10,7
Rpia,6,7,13
Rpl10,1587,2312,1046
Rpl10-ps1,2,2,1
Rpl10-ps2,2,3,3
Rpl10-ps3,0,1,2
Rpl10-ps4,0,0,0
Rpl10-ps5,1,9,1
Rpl10-ps6,3,8,3
Rpl10a,569,1062,399
Rpl10a-ps1,16,20,6
Rpl10a-ps2,1,0,0
Rpl10l,0,0,0
Rpl11,423,529,234
Rpl12,1626,2184,986
Rpl12-ps1,8,4,4
Rpl12-ps2,0,0,0
Rpl13,2272,3174,1277
Rpl13-ps1,12,15,13
Rpl13-ps3,9,14,2
Rpl13-ps4,0,0,0
Rpl13-ps5,1,3,4
Rpl13-ps6,2,4,1
Rpl13a,198,449,182
Rpl13a-ps1,5,3,0
Rpl14,1022,1313,609
Rpl14-ps1,26,41,15
Rpl15,672,1092,434
Rpl15-ps1,1,1,1
Rpl15-ps2,2,4,2
Rpl15-ps3,0,0,2
Rpl15-ps4,0,1,2
Rpl15-ps5,11,15,8
Rpl17,969,1256,477
Rpl17-ps1,0,2,0
Rpl17-ps10,3,9,7
Rpl17-ps11,0,0,0
Rpl17-ps2,0,0,0
Rpl17-ps3,13,23,9
Rpl17-ps4,5,3,0
Rpl17-ps5,8,5,2
Rpl17-ps6,0,0,0
Rpl17-ps8,0,0,0
Rpl17-ps9,1,0,4
Rpl18,894,1287,508
Rpl18-ps1,10,8,4
Rpl18-ps2,1,1,1
Rpl18a,3141,3976,1642
Rpl18a-ps1,14,16,5
Rpl18a-ps2,0,0,0
Rpl18a-ps3,0,0,0
Rpl18a-ps4,2,1,0
Rpl19,1394,1818,806
Rpl19-ps1,2,2,0
Rpl19-ps10,2,1,0
Rpl19-ps11,12,11,1
Rpl19-ps12,3,3,1
Rpl19-ps2,1,2,1
Rpl19-ps4,2,3,1
Rpl19-ps9,2,2,3
Rpl21,1056,1229,526
Rpl21-ps1,0,4,0
Rpl21-ps10,5,3,6
Rpl21-ps11,2,1,3
Rpl21-ps12,1,7,1
Rpl21-ps13,1,7,0
Rpl21-ps14,3,1,4
Rpl21-ps15,6,3,1
Rpl21-ps2,1,0,0
Rpl21-ps3,2,6,1
Rpl21-ps4,2,1,1
Rpl21-ps5,1,0,3
Rpl21-ps6,2,1,0
Rpl21-ps7,1,2,1
Rpl21-ps8,3,12,6
Rpl21-ps9,0,0,1
Rpl22,1028,1241,571
Rpl22-ps1,1,0,0
Rpl22l1,467,527,236
Rpl23,809,939,490
Rpl23a,86,90,44
Rpl23a-ps1,0,0,0
Rpl23a-ps10,0,0,0
Rpl23a-ps11,0,0,0
Rpl23a-ps12,0,0,0
Rpl23a-ps13,0,0,0
Rpl23a-ps14,4,0,1
Rpl23a-ps2,8,6,2
Rpl23a-ps3,8,10,7
Rpl23a-ps4,0,0,0
Rpl23a-ps5,2,4,3
Rpl23a-ps6,0,0,0
Rpl23a-ps7,0,0,0
Rpl23a-ps8,0,0,0
Rpl23a-ps9,0,0,0
Rpl24,26,39,15
Rpl26,1123,1250,577
Rpl26-ps1,0,0,0
Rpl26-ps2,3,1,1
Rpl26-ps3,0,0,0
Rpl26-ps4,2,1,2
Rpl26-ps5,0,0,0
Rpl26-ps6,0,0,0
Rpl27,264,341,160
Rpl27-ps1,0,3,0
Rpl27-ps2,3,0,0
Rpl27-ps3,1,2,1
Rpl27a,593,815,372
Rpl27a-ps1,0,0,2
Rpl27a-ps2,0,0,1
Rpl28,343,423,200
Rpl28-ps1,1,1,0
Rpl28-ps2,0,0,1
Rpl28-ps3,1,1,1
Rpl28-ps4,0,0,0
Rpl29,406,541,253
Rpl29-ps1,1,2,4
Rpl29-ps2,3,6,1
Rpl29-ps5,1,1,0
Rpl3,1940,3321,1537
Rpl3-ps1,41,55,30
Rpl3-ps2,0,4,3
Rpl30,494,725,353
Rpl30-ps1,0,0,1
Rpl30-ps10,4,5,2
Rpl30-ps11,0,4,1
Rpl30-ps2,0,1,1
Rpl30-ps3,10,7,6
Rpl30-ps5,0,0,0
Rpl30-ps6,0,0,1
Rpl30-ps8,6,2,5
Rpl30-ps9,3,1,4
Rpl31,281,299,158
Rpl31-ps1,1,0,1
Rpl31-ps10,1,0,1
Rpl31-ps11,2,0,0
Rpl31-ps12,1,0,0
Rpl31-ps13,0,1,0
Rpl31-ps14,14,9,16
Rpl31-ps15,0,1,0
Rpl31-ps16,0,0,0
Rpl31-ps17,1,2,0
Rpl31-ps18,0,1,0
Rpl31-ps2,0,0,0
Rpl31-ps20,1,0,0
Rpl31-ps21,0,0,0
Rpl31-ps22,1,1,0
Rpl31-ps23,0,0,0
Rpl31-ps24,1,0,0
Rpl31-ps25,0,0,0
Rpl31-ps4,0,0,0
Rpl31-ps5,0,0,0
Rpl31-ps6,0,0,0
Rpl31-ps7,4,1,0
Rpl31-ps8,2,5,2
Rpl31-ps9,0,4,1
Rpl32,2377,2616,1271
Rpl32-ps,1,1,1
Rpl32l,0,1,1
Rpl34,734,816,425
Rpl34-ps1,7,8,1
Rpl34-ps2,0,3,0
Rpl35,185,190,103
Rpl35-ps1,0,0,0
Rpl35a,655,632,335
Rpl35a-ps2,0,0,0
Rpl35a-ps3,0,3,0
Rpl35a-ps4,0,0,0
Rpl35a-ps5,1,3,0
Rpl35a-ps6,1,1,0
Rpl35a-ps7,3,3,1
Rpl36,286,310,154
Rpl36-ps1,0,0,0
Rpl36-ps10,2,0,0
Rpl36-ps2,12,1,5
Rpl36-ps3,1,2,0
Rpl36-ps4,0,0,0
Rpl36-ps7,0,0,0
Rpl36-ps8,1,1,0
Rpl36-ps9,0,0,0
Rpl36a,335,324,157
Rpl36a-ps1,1,0,0
Rpl36a-ps2,12,6,6
Rpl36a-ps3,1,0,0
Rpl36a-ps4,0,0,0
Rpl36al,271,293,143
Rpl37,297,316,171
Rpl37a,390,397,177
Rpl37rt,11,5,3
Rpl38,224,229,101
Rpl38-ps1,0,0,0
Rpl38-ps2,11,4,7
Rpl39,393,384,204
Rpl39-ps,15,11,4
Rpl39l,2,2,0
Rpl3l,0,4,0
Rpl4,11201,19937,8845
Rpl41,1504,1521,762
Rpl48-ps1,0,0,0
Rpl5,826,1340,601
Rpl5-ps1,16,14,5
Rpl5-ps2,20,24,6
Rpl6,1135,1776,844
Rpl6l,1,7,2
Rpl7,3349,5273,2353
Rpl7-ps7,6,2,2
Rpl7a,933,1482,695
Rpl7a-ps1,0,0,0
Rpl7a-ps10,0,0,0
Rpl7a-ps11,1,0,0
Rpl7a-ps12,0,1,1
Rpl7a-ps13,0,0,0
Rpl7a-ps14,0,0,0
Rpl7a-ps2,0,0,0
Rpl7a-ps3,1,4,0
Rpl7a-ps5,0,1,0
Rpl7a-ps7,0,1,2
Rpl7a-ps8,0,1,0
Rpl7a-ps9,0,0,1
Rpl7l1,268,544,203
Rpl7l1-ps1,0,0,0
Rpl8,7667,11740,5000
Rpl9,1176,1472,726
Rpl9-ps1,1,3,1
Rpl9-ps2,0,0,0
Rpl9-ps3,0,1,0
Rpl9-ps4,3,3,0
Rpl9-ps5,0,0,0
Rpl9-ps6,15,12,6
Rpl9-ps7,4,5,3
Rpl9-ps8,0,0,0
Rpl9-ps9,0,0,0
Rplp0,6241,10835,4773
Rplp0-ps1,2,13,5
Rplp1,3228,3520,1601
Rplp1-ps1,1,0,1
Rplp2,975,1030,461
Rpn1,440,1062,430
Rpn2,735,1766,702
Rpp14,158,316,121
Rpp21,87,143,65
Rpp25,0,3,0
Rpp25l,80,101,58
Rpp30,101,150,57
Rpp38,50,69,43
Rpp40,64,117,86
Rpph1,0,0,0
Rprd1a,12,25,22
Rprd1b,114,363,130
Rprd2,245,613,333
Rprl1,0,0,0
Rprl2,0,0,0
Rprl3,0,0,0
Rprm,0,0,0
Rprml,0,0,0
Rps10,901,1109,494
Rps10-ps1,20,15,9
Rps10-ps2,37,27,24
Rps10-ps3,0,0,1
Rps10-ps4,1,0,0
Rps11,3796,5097,2243
Rps11-ps1,5,14,10
Rps11-ps2,4,20,4
Rps11-ps3,2,5,2
Rps11-ps4,0,0,0
Rps11-ps5,0,0,0
Rps12,537,757,360
Rps12-ps1,2,4,0
Rps12-ps10,0,2,3
Rps12-ps11,0,0,0
Rps12-ps12,0,0,0
Rps12-ps13,0,0,0
Rps12-ps14,0,0,0
Rps12-ps15,0,0,0
Rps12-ps16,0,1,0
Rps12-ps17,0,0,0
Rps12-ps18,0,0,0
Rps12-ps19,6,6,2
Rps12-ps20,0,0,0
Rps12-ps21,0,0,0
Rps12-ps22,0,0,0
Rps12-ps23,0,0,0
Rps12-ps24,3,3,3
Rps12-ps26,2,6,1
Rps12-ps3,13,19,26
Rps12-ps4,2,1,0
Rps12-ps5,2,0,1
Rps12-ps6,0,0,0
Rps12-ps7,0,0,0
Rps12-ps9,5,16,4
Rps12l1,0,0,0
Rps13,812,1007,442
Rps13-ps1,0,0,0
Rps13-ps2,23,34,18
Rps13-ps4,13,15,5
Rps13-ps5,1,7,3
Rps13-ps6,0,0,0
Rps13-ps7,0,0,0
Rps13-ps8,0,0,0
Rps14,3195,3572,1647
Rps15,2098,2248,1068
Rps15-ps2,7,7,4
Rps15a,1538,1626,811
Rps15a-ps1,0,0,1
Rps15a-ps2,1,2,3
Rps15a-ps3,3,7,1
Rps15a-ps4,4,8,1
Rps15a-ps5,22,16,4
Rps15a-ps6,26,22,17
Rps15a-ps7,18,19,14
Rps15a-ps8,10,5,4
Rps16,709,680,364
Rps16-ps2,19,14,7
Rps16-ps3,0,0,0
Rps17,312,410,198
Rps18,818,1027,445
Rps18-ps1,8,5,4
Rps18-ps2,0,0,0
Rps18-ps3,4,3,1
Rps19,1856,1972,905
Rps19-ps1,0,0,0
Rps19-ps10,3,1,1
Rps19-ps11,4,11,4
Rps19-ps12,0,1,1
Rps19-ps13,1,0,0
Rps19-ps14,0,0,0
Rps19-ps2,0,0,0
Rps19-ps3,7,9,7
Rps19-ps4,5,10,0
Rps19-ps5,14,19,6
Rps19-ps6,34,35,13
Rps19-ps7,0,2,4
Rps19-ps8,1,5,1
Rps19-ps9,1,1,2
Rps19bp1,49,35,17
Rps2,254,357,177
Rps2-ps10,0,0,0
Rps2-ps11,4,14,3
Rps2-ps12,0,0,0
Rps2-ps13,0,0,0
Rps2-ps2,0,0,0
Rps2-ps3,0,0,0
Rps2-ps4,1,0,0
Rps2-ps5,1,0,0
Rps2-ps6,0,0,0
Rps2-ps9,11,18,6
Rps20,3409,3755,1781
Rps21,831,783,392
Rps23,755,837,397
Rps23-ps1,0,0,0
Rps23-ps2,0,0,0
Rps24,1775,2139,991
Rps24-ps2,0,4,1
Rps24-ps3,9,8,3
Rps25,752,819,403
Rps25-ps1,7,7,6
Rps26,508,600,290
Rps26-ps1,4,9,0
Rps27,1405,1252,667
Rps27-ps1,3,2,1
Rps27a,1079,1332,624
Rps27a-ps1,0,4,0
Rps27a-ps2,20,14,10
Rps27l,113,162,64
Rps27rt,32,24,10
Rps28,190,169,130
Rps29,123,129,56
Rps29-ps,0,1,0
Rps3,9434,14230,6123
Rps3a1,2471,4029,1782
Rps3a2,2,8,1
Rps3a3,24,27,9
Rps4l,16,23,9
Rps4l-ps,0,0,0
Rps4x,2953,4968,2235
Rps4x-ps,7,9,6
Rps5,7869,11414,4618
Rps6,1132,1735,787
Rps6-ps1,3,9,1
Rps6-ps2,2,6,1
Rps6-ps3,4,2,2
Rps6-ps4,1,8,1
Rps6ka1,475,1075,312
Rps6ka2,4,14,2
Rps6ka3,119,269,162
Rps6ka4,137,274,129
Rps6ka5,21,54,30
Rps6ka6,0,0,0
Rps6kb1,470,927,387
Rps6kb2,72,160,45
Rps6kc1,37,56,26
Rps6kl1,9,9,4
Rps7,951,1282,588
Rps7-ps1,0,0,0
Rps7-ps2,3,3,2
Rps8,1411,1907,817
Rps8-ps1,3,5,1
Rps8-ps2,0,0,0
Rps8-ps3,0,0,0
Rps8-ps4,2,4,5
Rps9,2864,4034,1737
Rpsa,2096,3445,1638
Rpsa-ps1,16,50,26
Rpsa-ps10,7,13,7
Rpsa-ps11,14,17,10
Rpsa-ps12,3,6,9
Rpsa-ps2,4,5,7
Rpsa-ps3,2,0,0
Rpsa-ps4,7,9,5
Rpsa-ps5,2,1,0
Rpsa-ps9,19,14,5
Rptn,0,0,0
Rptor,131,337,113
Rptoros,11,10,9
Rpusd1,16,46,22
Rpusd2,23,24,4
Rpusd3,32,34,13
Rpusd4,145,265,94
Rrad,35,35,21
Rraga,50,80,32
